Index,Osoite,numero,postiosoite,X,Y
18379,Parkkarilankatu,19,53200,61.060222,28.226112
18380,Parkkarilankatu,21,53200,61.060351,28.226784
18381,Parkkarilankatu,21,53200,61.060145,28.226664
18382,Parkkarilankatu,23,53200,61.060254,28.227521
18383,Parkkarilankatu,23,53200,61.06006,28.227161
18384,Välikatu,16,53200,61.059692,28.227184
18385,Välikatu,16,53200,61.059962,28.227102
18386,Välikatu,12,53200,61.05991,28.225914
18387,Välikatu,12,53200,61.060143,28.225905
18388,Välikatu,10,53200,61.060052,28.225086
18389,Välikatu,10,53200,61.060202,28.225425
18390,Välikatu,8,53200,61.060191,28.224554
18391,Välikatu,8,53200,61.060217,28.224722
18392,Välikatu,6,53200,61.060251,28.223982
18393,Välikatu,6,53200,61.060384,28.224098
18394,Rullatie,20,53200,61.060035,28.221954
18395,Rullatie,20,53200,61.059925,28.222284
18396,Välikatu,1,53200,61.060303,28.222187
18397,Välikatu,1,53200,61.060121,28.222421
18398,Välikatu,3,53200,61.060207,28.222887
18399,Välikatu,3,53200,61.05991,28.222876
18400,Välikatu,5,53200,61.060113,28.223254
18401,Välikatu,5,53200,61.059901,28.222913
18402,Välikatu,7,53200,61.060056,28.22366
18403,Välikatu,7,53200,61.059777,28.223686
18404,Välikatu,9,53200,61.05998,28.22412
18405,Välikatu,9,53200,61.059768,28.223741
18406,Välikatu,11,53200,61.059905,28.224469
18407,Välikatu,11,53200,61.059689,28.224479
18408,Välikatu,13,53200,61.059839,28.224856
18409,Välikatu,13,53200,61.059671,28.224571
18410,Välikatu,13,53200,61.059739,28.224926
18411,Välikatu,15,53200,61.059772,28.225261
18412,Välikatu,15,53200,61.059548,28.225252
18413,Välikatu,17,53200,61.059733,28.225648
18414,Välikatu,17,53200,61.059538,28.225326
18415,Välikatu,19,53200,61.059639,28.226015
18416,Välikatu,19,53200,61.059415,28.226062
18417,Välikatu,21,53200,61.059501,28.226473
18418,Välikatu,23,53200,61.059469,28.22699
18419,Välikatu,23,53200,61.059436,28.226711
18420,Rullatie,22,53200,61.059856,28.221948
18421,Rullatie,24,53200,61.05966,28.221773
18422,Rullatie,26,53200,61.059389,28.222004
18423,Rullatie,26,53200,61.059471,28.221822
18424,Kisakatu,2,53200,61.059135,28.22229
18425,Kisakatu,4,53200,61.058947,28.223209
18426,Kisakatu,4,53200,61.059058,28.222825
18427,Vetopolku,4,53200,61.059172,28.223144
18428,Vetopolku,4,53200,61.059291,28.222889
18429,Vetopolku,6,53200,61.059395,28.223227
18430,Vetopolku,8,53200,61.059554,28.223566
18431,Vetopolku,7,53200,61.059514,28.224028
18432,Vetopolku,5,53200,61.059253,28.224036
18433,Vetopolku,5,53200,61.059249,28.224481
18434,Vetopolku,3,53200,61.05903,28.223954
18435,Kisakatu,6,53200,61.058842,28.223872
18436,Kisakatu,8,53200,61.058597,28.225104
18437,Viestipolku,4,53200,61.058838,28.225243
18438,Viestipolku,6,53200,61.059026,28.225324
18439,Viestipolku,7,53200,61.059175,28.225701
18440,Viestipolku,7,53200,61.059264,28.225889
18441,Viestipolku,5,53200,61.059099,28.226179
18442,Viestipolku,3,53200,61.058893,28.226171
18443,Viestipolku,1,53200,61.058716,28.225831
18444,Parkkarilankatu,25,53200,61.060168,28.22811
18445,Parkkarilankatu,25,53200,61.059945,28.227972
18446,Parkkarilankatu,27,53200,61.060084,28.228515
18447,Parkkarilankatu,29,53200,61.060033,28.229143
18448,Parkkarilankatu,29,53200,61.059801,28.229004
18449,Parkkarilankatu,31,53200,61.059948,28.229602
18450,Parkkarilankatu,31,53200,61.059734,28.229446
18451,Parkkarilankatu,33,53200,61.059927,28.229972
18452,Parkkarilankatu,33,53200,61.059722,28.229742
18453,Rajakatu,27,53200,61.059608,28.230497
18454,Rajakatu,27,53200,61.059487,28.229955
18455,Kalevankatu,62,53300,61.068132,28.268965
18456,Kauppakatu,63,53100,61.054563,28.189291
18457,Lähteeläntie,29,53300,61.037513,28.335093
18458,Luukkaanrinne,24,53300,61.073433,28.258056
18459,Piutulantie,83,54260,60.984668,28.262697
18460,Piutulantie,83,54260,60.984362,28.262796
18461,Piutulantie,83,54260,60.984347,28.262407
18462,Piutulantie,83,54260,60.984786,28.262517
18463,Luukkaanrinne,3a,53300,61.071172,28.252981
18464,Luukkaanrinne,5,53300,61.071712,28.252892
18465,Luukkaanrinne,3a,53300,61.07121,28.252853
18466,Pajarilantie,447,53300,61.04214,28.326696
18467,Pajarilantie,447,53300,61.042739,28.325036
18468,Martinpellontie,45,54260,60.995733,28.323318
18469,Kauriinkatu,38,53850,61.043829,28.100861
18470,Turkniementie,67,54300,61.001236,28.090566
18471,Turkniementie,67,54300,61.001365,28.090182
18472,Laihalantie,426,54250,60.982327,28.416906
18473,Häyhänniementie,32,53850,61.065858,28.076871
18474,Häyhänniementie,32,53850,61.065716,28.076699
18475,Korsukatu,9,53850,61.048338,28.078387
18476,Pitkäkallionkatu,25,53850,61.056114,28.064685
18477,Pitkäkallionkatu,25,53850,61.055944,28.064586
18478,Hakamäenkatu,6,53850,61.052429,28.082064
18479,Kivirinne,2,53850,61.053682,28.073661
18480,Kivirinne,2,53850,61.053577,28.073231
18481,Hakamäenkatu,6,53850,61.052454,28.082343
18482,Pitkäkallionkatu,26,53850,61.057175,28.063405
18483,Törömäentie,20,53300,61.014225,28.40634
18484,Mesimarjankatu,12,53500,61.03818,28.243626
18485,Lavolankatu,1,53600,61.053141,28.163881
18486,Patruunankatu,6,53300,61.074659,28.290857
18487,Patruunankatu,6,53300,61.074743,28.290545
18488,Pallonkatu,12,53900,61.065407,28.174152
18489,Tenhamoinkatu,40,53850,61.053326,28.053793
18490,Tenhamoinkatu,40,53850,61.053461,28.053798
18491,Kaivurinkatu,4,53300,61.060712,28.265537
18492,Tykinkatu,38,53100,61.047094,28.18803
18493,Mutkakatu,9,53100,61.054203,28.188296
18494,Perillistenkatu,1,53100,61.054203,28.188296
18495,Leppälänkatu,4,53850,61.05064,28.083503
18496,Vanerikatu,1,53900,61.064348,28.166831
18497,Vanerikatu,1,53900,61.064434,28.167242
18498,Totokatu,6,53810,61.039214,28.111754
18499,Tototie,1,53810,61.039214,28.111754
18500,Munteronrinne,1,53850,61.050328,28.05712
18501,Kivisalmenkatu,18,53950,61.088975,28.146061
18502,Hirsimäenkatu,10,53500,61.051734,28.257696
18503,Korkea-ahon tie,428,54300,60.998237,28.102685
18504,Korkea-ahon tie,428,54300,60.99828,28.102964
18505,Pienluukkaantie,10,53300,61.076959,28.259271
18506,Pienluukkaantie,10,53300,61.0772,28.259429
18507,Kasamikatu,11,53900,61.061079,28.175159
18508,Ratsumestarinkatu,3,53900,61.061079,28.175159
18509,Kasarmikatu,9,53900,61.061007,28.174174
18510,Ratsumestarinkatu,5,53900,61.061007,28.174174
18511,Kolokuja,4,53850,61.051378,28.057303
18512,Reijolankatu,5,53100,61.050088,28.187642
18513,Palonotkonkatu,24,53850,61.04783,28.082407
18514,Palonotkonkatu,24,53850,61.047814,28.082055
18515,Brahenkatu,2,53100,61.056942,28.192307
18516,Simolantie,3,53600,61.048881,28.180837
18517,Kannuskatu,20,53600,61.052051,28.178732
18518,Pitkäkallionkatu,22,53850,61.056486,28.063067
18519,Nuijamaantie,600,53300,61.031522,28.377304
18520,Aaponkatu,4,53420,61.062925,28.320358
18521,Karhunhaankatu,3,53500,61.049538,28.250553
18522,Pitkäkallionkatu,24,53850,61.056765,28.063002
18523,Kivennavankatu,21,53550,61.034462,28.219082
18524,Kivennavankatu,21,53550,61.034406,28.219395
18525,Muurainkatu,7,53500,61.036001,28.247206
18526,Hakaniitynkatu,3,53550,61.037032,28.200927
18527,Hakaniitynkatu,3,53550,61.037431,28.201405
18528,Julinintie,1,53200,61.064687,28.226803
18529,Talpionmäentie,221,54260,60.993883,28.264338
18530,Talpionmäentie,221,54260,60.993914,28.263914
18531,Talpionmäentie,221,54260,60.994035,28.264418
18532,Talpionmäentie,221,54260,60.994346,28.262822
18533,Talpionmäentie,221,54260,60.994207,28.262373
18534,Karkkolantie,44,54260,61.020488,28.256663
18535,Yliopistonkatu,33a,53850,61.065741,28.095896
18536,Pitkäkallionkatu,46,53850,61.055255,28.066601
18537,Pitkäkallionkatu,46,53850,61.0554,28.066476
18538,Ampiaisentie,19,53650,61.025531,28.156596
18539,Pitkäkallionkatu,20,53850,61.05628,28.062986
18540,Tenhamoinkatu,30,53850,61.054518,28.052944
18541,Tenhamoinkatu,30,53850,61.054477,28.052535
18542,Saarenmaankatu,2,53850,61.045405,28.074529
18543,Ruutniemenkatu,19,53850,61.057128,28.070424
18544,Ruutniemenkatu,19,53850,61.057239,28.070095
18545,Kolmoskuja,2,53100,61.048339,28.184354
18546,Pitkäkallionkatu,14,53850,61.055439,28.063773
18547,Mikkelintie,348,53830,61.051221,28.007255
18548,Mikkelintie,348,53830,61.051031,28.007564
18549,Reijolankatu,13,53100,61.04925,28.187888
18550,Heiskantie,58,54300,60.976319,28.07615
18551,Hakamäenkatu,2,53850,61.052232,28.080927
18552,Kivennavankatu,20,53550,61.034109,28.218458
18553,Korkea-ahon tie,690,54300,60.977707,28.090019
18554,Höyläkatu,4,53500,61.050306,28.266419
18555,Tirilänkatu,13,53500,61.056331,28.234371
18556,Kivennavankatu,9,53550,61.033149,28.219365
18557,Kivennavankatu,9,53550,61.033146,28.219661
18558,Onninkatu,14a,53500,61.055792,28.239315
18559,Mustaherukankatu,28,53500,61.038374,28.252816
18560,Kärentie,312,53850,61.045241,27.99527
18561,Kärentie,312,53850,61.045314,27.995032
18562,Kärentie,312,53850,61.045395,27.995053
18563,Kärentie,312,53850,61.048314,27.996126
18564,Kärentie,312,53850,61.047622,27.994974
18565,Kärentie,312,53850,61.047633,27.995938
18566,Kärentie,312,53850,61.048062,27.99621
18567,Kärentie,312,53850,61.047476,27.995377
18568,Jokelaisentie,24,54120,61.128211,28.395604
18569,Martinpellontie,706,53300,61.02809,28.37225
18570,Martinpellontie,710,53300,61.028594,28.372087
18571,Martinpellontie,710,53300,61.028236,28.371961
18572,Martinpellontie,710,53300,61.028371,28.371966
18573,Martinpellontie,710,53300,61.028261,28.372202
18574,Martinpellontie,710,53300,61.028544,28.373492
18575,Martinpellontie,710,53300,61.028345,28.372743
18576,Martinpellontie,710,53300,61.02822,28.372719
18577,Martinpellontie,694,53300,61.027182,28.372322
18578,Veistontie,138,53500,61.042311,28.258082
18579,Veistontie,138,53500,61.042342,28.258694
18580,Tammitie,2,53810,61.051964,28.139705
18581,Tammitie,2,53810,61.05195,28.139315
18582,Terminaalinkatu,20,53420,61.053301,28.346593
18583,Terminaalinkatu,20,53420,61.051634,28.346319
18584,Terminaalinkatu,20,53420,61.052723,28.34605
18585,Terminaalinkatu,20,53420,61.053433,28.345951
18586,Kasarmikatu,11,53900,61.061052,28.175158
18587,Ratsumestarinkatu,3,53900,61.061052,28.175158
18588,Kasarmikatu,9,53900,61.06098,28.174173
18589,Ratsumestarinkatu,5,53900,61.06098,28.174173
18590,Hanhijärventie,372,54260,61.014904,28.209397
18591,Hanhijärventie,372,54260,61.01514,28.209054
18592,Hanhijärventie,372,54260,61.015025,28.20892
18593,Hanhijärventie,372,54260,61.015267,28.209891
18594,Salmenrannantie,15,53300,61.109567,28.244147
18595,Kivennavankatu,12,53550,61.033361,28.218707
18596,Reviirinkatu,11,53850,61.054859,28.061049
18597,Munterontie,145,53830,61.04623,28.046169
18598,Kaukaankatu,26,53200,61.065287,28.226974
18599,Kaukaankatu,28,53200,61.065168,28.228267
18600,Pahaojantie,260,54260,61.020607,28.247712
18601,Pahaojantie,260,54260,61.020593,28.24823
18602,Patakallionpolku,21,54260,61.020657,28.277838
18603,Patakallionpolku,21,54260,61.02058,28.277483
18604,Villantie,16,53300,61.019164,28.42088
18605,Villantie,16,53300,61.019331,28.421165
18606,Vanha Mikkelintie,125,53830,61.039136,28.040381
18607,Vanha Mikkelintie,125,53830,61.039399,28.040149
18608,Vanha Mikkelintie,125,53830,61.039546,28.040802
18609,Haukilahdentie,486,54120,61.125867,28.407809
18610,Haukilahdentie,486,54120,61.125487,28.408015
18611,Tapavainolantie,18,53850,61.025893,28.076941
18612,Makasiininkatu,4,53300,61.07755,28.280482
18613,Makasiininkatu,4,53300,61.077445,28.280237
18614,Kirvunkuja,1,53550,61.033373,28.216467
18615,Kempinkaari,8,53650,61.007297,28.190371
18616,Rikkilänniementie,50,53650,61.00513,28.191733
18617,Katajakatu,8,53810,61.047869,28.12915
18618,Vihtolantie,148,53650,61.002034,28.142815
18619,Sampsankatu,3,53500,61.057276,28.248765
18620,Liito-oravankaari,4,53850,61.054025,28.063226
18621,Paavonkatu,2,53300,61.072709,28.272076
18622,Liito-oravankaari,4,53850,61.053864,28.063053
18623,Häyhänniementie,46,53850,61.067048,28.077393
18624,Augustinkatu,7,53300,61.070562,28.280701
18625,Salveseninkatu,3,53300,61.084263,28.275154
18626,Kirvunkuja,6,53550,61.033821,28.214504
18627,Heinjoenkatu,10,53550,61.03661,28.216925
18628,Heinjoenkatu,6,53550,61.036071,28.216941
18629,Heinjoenkatu,10,53550,61.036525,28.217421
18630,Heinjoenkatu,6,53550,61.036077,28.217312
18631,Kasarmikatu,7,53900,61.060636,28.175531
18632,Ratsumestarinkatu,11,53900,61.060636,28.175531
18633,Martinpellontie,45,54260,60.995526,28.323365
18634,Pitkäkatu,66,53420,61.062789,28.319574
18635,Tuomikatu,15,53810,61.041156,28.113673
18636,Mälkiäntie,19,53300,61.075298,28.310326
18637,Suopursunkatu,4,53850,61.05392,28.070742
18638,Pitkäkallionkatu,27,53850,61.055844,28.064805
18639,Pitkäkallionkatu,27,53850,61.055895,28.065122
18640,Ruutniemenkatu,4,53850,61.055426,28.069922
18641,Tähystäjänkaari,14,53850,61.041387,28.073967
18642,Myllärinkatu,12,53100,61.043541,28.212061
18643,Kotkankatu,38,53850,61.041279,28.102958
18644,Myyränkatu,13,53850,61.042606,28.09993
18645,Myyränkatu,13,53850,61.042849,28.099883
18646,Järviniitunkatu,9,53850,61.050769,28.06395
18647,Hanhijärventie,372,54260,61.015447,28.208881
18648,Hanhijärventie,372,54260,61.015034,28.209883
18649,Hanhijärventie,372,54260,61.015269,28.208763
18650,Hanhijärventie,372,54260,61.015044,28.208754
18651,Hanhijärventie,372,54260,61.015408,28.208176
18652,Hanhijärventie,372,54260,61.015883,28.208324
18653,Karhusjärventie,75,53300,61.029766,28.373433
18654,Karhusjärventie,75,53300,61.029611,28.372723
18655,Karhusjärventie,75,53100,61.029557,28.373683
18656,Karhusjärventie,75,53300,61.02959,28.373093
18657,Kauriinkatu,3,53850,61.046149,28.097071
18658,Martinpellontie,706,53300,61.026685,28.367359
18659,Karhusjärventie,37,53300,61.032905,28.36137
18660,Karhusjärventie,37,53300,61.033111,28.361379
18661,Kokkokalliontie,18,53300,61.044007,28.298054
18662,Kokkokalliontie,28,53300,61.043097,28.298424
18663,Kokkokalliontie,28,53300,61.042837,28.298339
18664,Ruukinmäentie,12,53550,61.039271,28.2353
18665,Ruukinmäentie,12,53550,61.039127,28.235369
18666,Ruukinmäentie,12,53550,61.039074,28.235237
18667,Rintalankatu,18,53550,61.037248,28.232704
18668,Lyytikkäläntie,62,53300,61.020936,28.413705
18669,Lyytikkäläntie,74,53300,61.022129,28.414739
18670,Lyytikkäläntie,74,53300,61.022097,28.41607
18671,Valtakatu,46,53100,61.05915,28.190445
18672,Kaakkoiskaari,6,53500,61.049461,28.222696
18673,Tirilänkatu,9,53500,61.057348,28.234133
18674,Kauriinkatu,47,53850,61.043352,28.10203
18675,Tietäjänkatu,34,53100,61.051649,28.200962
18676,Kakkoskuja,1,53100,61.048492,28.184267
18677,Hietakallionkatu,5,53850,61.050665,28.107043
18678,Tietäjänkatu,33,53100,61.051221,28.199649
18679,Kirvunkatu,3,53550,61.032911,28.216838
18680,Kirvunkatu,3,53550,61.032986,28.216545
18681,Kiertokatu,2,53850,61.049544,28.101374
18682,Kotikolonkatu,28,53850,61.054175,28.055525
18683,Kotikolonkatu,7,53850,61.052329,28.056223
18684,Kotikolonkatu,7,53850,61.052281,28.056537
18685,Vanhanpellonkatu,9,53850,61.044158,28.072209
18686,Vanhanpellonkatu,9,53850,61.044143,28.071875
18687,Reviirinkatu,9,53850,61.054756,28.061602
18688,Kahilantie,25,53300,61.105071,28.239944
18689,Korpelankatu,3,53550,61.0393,28.235079
18690,Sudensalmentie,45,53300,61.107809,28.245933
18691,Lentokentäntie,51,53600,61.039074,28.132947
18692,Vellamonkatu,9,53300,61.067154,28.271742
18693,Reviirinkatu,2,53850,61.053681,28.063529
18694,Oksasenkatu,4,53100,61.057047,28.184531
18695,Hiessillankatu,10,53550,61.037869,28.22262
18696,Hiessillankatu,10,53550,61.037768,28.223875
18697,Hiessillankatu,10,53550,61.038229,28.223578
18698,Hiessillankatu,10,53550,61.038327,28.223618
18699,Yläniitynkatu,24,53550,61.0367,28.204895
18700,Lastaajanväylä,28,53420,61.057439,28.324965
18701,Kalliolankatu,5,53550,61.041878,28.209183
18702,Kalliolankatu,5,53550,61.041912,28.209388
18703,Kirkkokatu,9,53100,61.058724,28.187836
18704,Leppäniementie,30,53850,61.06401,28.081218
18705,Leppäniementie,30,53850,61.063949,28.0809
18706,Ruutniemenkatu,32,53850,61.057384,28.071044
18707,Tenhamoinkatu,22,53850,61.05417,28.05158
18708,Laserkatu,1,53850,61.0629,28.097484
18709,Ruutniemenkatu,32,53850,61.057241,28.070928
18710,Laserkatu,1,53850,61.063218,28.096995
18711,Lasolantie,100,53300,61.043529,28.293609
18712,Lasolantie,124,53300,61.043774,28.293397
18713,Rasalantie,14,53300,61.047004,28.323233
18714,Pursikatu,5,53900,61.064498,28.161908
18715,Pursikatu,11,53900,61.063625,28.162154
18716,Karkkolantie,37,54260,61.024313,28.250818
18717,Kypäräkatu,14,53850,61.050524,28.077758
18718,Kaarelankatu,7,53550,61.041889,28.226885
18719,Tyysterniemenranta,24,53920,61.071554,28.150565
18720,Latutie,15,54260,60.98246,28.324411
18721,Kuikankatu,21,53830,61.038248,28.047331
18722,Lasolantie,124,53300,61.042654,28.289333
18723,Augustinkatu,4,53300,61.070024,28.279734
18724,Augustinkatu,4,53300,61.069946,28.279416
18725,Moreenikatu,1,53810,61.040793,28.111957
18726,Moreenikatu,1,53810,61.04102,28.112669
18727,Pahaojantie,57,54260,61.009597,28.221384
18728,Pahaojantie,57,54260,61.009746,28.221778
18729,Merenlahdentie,24,53850,61.045324,28.104672
18730,Onnelankatu,11,53500,61.05117,28.21339
18731,Kirkkokatu,9,53100,61.059089,28.188201
18732,Lavolantie,15,53850,61.044389,28.104769
18733,Lavolantie,15,53850,61.044227,28.104819
18734,Savistontie,289,53300,61.118317,28.26977
18735,Kauppakatu,65,53100,61.053926,28.190175
18736,Tenhamoinkatu,13,53850,61.053391,28.052388
18737,Hillerinpolku,12,53300,61.068667,28.277956
18738,Mattilantie,20,53650,61.03749,28.161882
18739,Tapavainolantie,84,53850,61.021596,28.078775
18740,Tapavainolantie,84,53850,61.021742,28.078539
18741,Puustellintie,7,53200,61.065587,28.22265
18742,Munterontie,68,53830,61.048432,28.060816
18743,Pitkäkallionkatu,32,53850,61.057147,28.064627
18744,Huhtiniemenkatu,10,53810,61.054484,28.136906
18745,Tenhamoinkatu,7,53850,61.052636,28.053659
18746,Munterontie,242,53830,61.039159,28.043233
18747,Ahtaajankatu,5,53420,61.052086,28.345116
18748,Ahtaajankatu,7,53420,61.052086,28.345116
18749,Ahtaajankatu,5,53420,61.052329,28.345033
18750,Ahtaajankatu,7,53420,61.052329,28.345033
18751,Piiluvankatu,32,53950,61.091294,28.146775
18752,Pitkäkatu,21,53420,61.066261,28.320849
18753,Saarenmaankatu,8,53850,61.044887,28.074233
18754,Tilsalankatu,33,53850,61.044887,28.074233
18755,Karikkokatu,6,53500,61.04925,28.209149
18756,Patterikatu,11,53850,61.046835,28.076577
18757,Tilsalankatu,28,53850,61.046835,28.076577
18758,Patterikatu,11,53850,61.046748,28.076222
18759,Tilsalankatu,28,53850,61.046748,28.076222
18760,Kalevankatu,20,53300,61.063613,28.262577
18761,Järvikaislankatu,9,53950,61.099884,28.135456
18762,Joosepintie,8,53500,61.056526,28.245438
18763,Joosepintie,8,53500,61.056381,28.245543
18764,Närhintie,6,53650,61.035134,28.164332
18765,Kotikolonkatu,32,53850,61.054706,28.055302
18766,Tähystäjänkaari,5,53850,61.042538,28.072654
18767,Pilotinkatu,9,53650,61.039073,28.163699
18768,Salpapuistonkatu,11,53850,61.043822,28.079456
18769,Kirvespolku,7,53300,61.063141,28.271693
18770,Hietalankatu,42,53100,61.053919,28.210216
18771,Lepolankatu,1a,53100,61.053919,28.210216
18772,Hietalankatu,42,53100,61.053515,28.210219
18773,Lepolankatu,1a,53100,61.053515,28.210219
18774,Kotikolonkatu,19,53850,61.053807,28.056698
18775,Ratsumestarinkatu,13,53900,61.060679,28.176793
18776,Puolakatu,30a,53810,61.046548,28.134584
18777,Pekkasenkatu,3,53500,61.058705,28.239817
18778,Pekkasenkatu,3,53500,61.058681,28.239557
18779,Tuomikatu,30,53810,61.039801,28.114607
18780,Rastaankatu,16,53850,61.039722,28.103514
18781,Tapavainolantie,18,53850,61.026023,28.076408
18782,Kotikolonkatu,11,53850,61.052848,28.05637
18783,Kotikolonkatu,11,53850,61.052931,28.056114
18784,Sunisenkatu,6,53810,61.050208,28.131863
18785,Sunisenkatu,6,53810,61.050062,28.131024
18786,Otavankatu,16,53500,61.058552,28.25252
18787,Orioninkatu,14,53850,61.054424,28.098599
18788,Ykköskuja,1,53100,61.04895,28.184284
18789,Haimlinnunlenkki,5,53850,61.050952,28.062308
18790,Haimlinnunlenkki,5,53850,61.05079,28.062358
18791,Vahvialankatu,10,53550,61.030963,28.220762
18792,Hanhijärventie,337,54260,61.017267,28.205231
18793,Ilottulantie,255,54120,61.109984,28.420556
18794,Ilottulantie,257,54120,61.115041,28.413545
18795,Luotsinkatu,6,53300,61.076272,28.299597
18796,Mastokatu,3,53300,61.07628,28.298745
18797,Mastokatu,3,53300,61.076301,28.298468
18798,Hietalankatu,24,53100,61.055135,28.20176
18799,Makasiininkatu,8,53300,61.076922,28.280402
18800,Vahvialankatu,10,53550,61.031048,28.220395
18801,Kartanontie,6,53300,61.076024,28.272803
18802,Kartanontie,6,53300,61.075853,28.272851
18803,Ojalankuja,8,53550,61.031131,28.219139
18804,Ojalankuja,8,53550,61.031044,28.218803
18805,Karikkokatu,12,53500,61.049384,28.210266
18806,Nurmelankatu,11,53500,61.049384,28.210266
18807,Laaksolantie,51,54300,60.987337,28.061366
18808,Summankatu,4,53550,61.029247,28.21792
18809,Summankatu,4,53550,61.029296,28.217514
18810,Yllikkälänraitti,305,53850,61.016278,28.045978
18811,Yllikkälänraitti,305,53850,61.016016,28.046173
18812,Yllikkälänraitti,305,53850,61.016434,28.045577
18813,Summankatu,5,53550,61.029313,28.216608
18814,Summankatu,5,53550,61.029179,28.216492
18815,Vahvialankatu,13,53550,61.030172,28.218899
18816,Vahvialankatu,13,53550,61.030288,28.219033
18817,Heinjoenkatu,17,53550,61.036038,28.218661
18818,Heinjoenkatu,17,53550,61.036441,28.218751
18819,Heinjoenkatu,17,53550,61.036282,28.21843
18820,Heinjoenkatu,2,53550,61.036234,28.2158
18821,Kotimäenkatu,14,53550,61.036234,28.2158
18822,Heinjoenkatu,2,53550,61.036448,28.215937
18823,Kotimäenkatu,14,53550,61.036448,28.215937
18824,Heinjoenkatu,4,53550,61.036077,28.216293
18825,Heinjoenkatu,4,53550,61.035981,28.215975
18826,Kirvunkatu,2,53550,61.033173,28.215756
18827,Vahvialankatu,26,53550,61.029748,28.218198
18828,Kiviesteenkatu,10,53850,61.041966,28.077967
18829,Liito-oravankaari,27,53850,61.052902,28.058632
18830,Liito-oravankaari,27,53850,61.052994,28.058468
18831,Liito-oravankaari,31,53850,61.052495,28.059118
18832,Kypäräkatu,10,53850,61.050048,28.077853
18833,Hytintie,16,54310,60.974314,28.164029
18834,Hallituskatu,24,53300,61.072889,28.26341
18835,Ruutniemenkatu,17,53850,61.057443,28.070361
18836,Kaartinkatu,3,53850,61.056676,28.104326
18837,Inonkatu,1,53550,61.031113,28.21614
18838,Vahvialankatu,44,53550,61.031113,28.21614
18839,Eskolankatu,2,53500,61.050951,28.21077
18840,Kauppakatu,34,53100,61.0586,28.18659
18841,Valtakatu,34,53100,61.0586,28.18659
18842,Patterikatu,5,53850,61.047024,28.077583
18843,Kariharjunkuja,3,53850,61.051842,28.062171
18844,Kotikolonkatu,2,53850,61.050827,28.056507
18845,Kotikolonkatu,2,53850,61.050731,28.056207
18846,Kariharjunkuja,3,53850,61.051931,28.062229
18847,Hallituskatu,22,53300,61.073863,28.261947
18848,Osulankatu,3,53300,61.073863,28.261947
18849,Tietokatu,2,53300,61.073863,28.261947
18850,Yliopistonkatu,34,53850,61.06582,28.089432
18851,Ruutniemenkatu,20,53850,61.057312,28.068819
18852,Paavonkatu,11,53300,61.072372,28.274435
18853,Paavonkatu,11,53300,61.072103,28.274461
18854,Muolaankatu,4,53550,61.031411,28.215948
18855,Muolaankatu,4,53550,61.031546,28.215861
18856,Hulkontie,3,54300,60.974898,28.078744
18857,Hulkontie,3,54300,60.974877,28.079113
18858,Summankatu,12,53550,61.028672,28.21601
18859,Summankatu,12,53550,61.028747,28.21568
18860,Muukontie,12,53300,61.079013,28.30959
18861,Muukontie,12,53300,61.078888,28.30762
18862,Muukontie,12,53300,61.078834,28.310417
18863,Muukontie,12,53300,61.078802,28.310063
18864,Muukontie,12,53300,61.078931,28.310606
18865,Inonkatu,3,53550,61.031162,28.215679
18866,Inonkatu,3,53550,61.031027,28.215693
18867,Inonkatu,7,53550,61.03151,28.214934
18868,Inonkatu,7,53550,61.031358,28.214891
18869,Vahvialankatu,22,53550,61.02989,28.219369
18870,Vahvialankatu,22,53550,61.029937,28.219094
18871,Toivonkatu,3,53600,61.056529,28.176935
18872,Muolaankatu,2,53550,61.031408,28.216318
18873,Vahvialankatu,46,53550,61.031408,28.216318
18874,Muolaankatu,2,53550,61.031273,28.216313
18875,Vahvialankatu,46,53550,61.031273,28.216313
18876,Kisakatu,9,53200,61.05704,28.227545
18877,Ojalankuja,6,53550,61.031339,28.218944
18878,Ojalankatu,5,53550,61.032237,28.21598
18879,Ojalankatu,5,53550,61.032456,28.215581
18880,Ojalankatu,5,53550,61.032443,28.216043
18881,Mustaherukankatu,17,53500,61.038334,28.254166
18882,Mustaherukankatu,17,53500,61.038229,28.253903
18883,Montolantie,99,53850,61.027494,28.093392
18884,Sementtitie,29,53650,61.02511,28.171071
18885,Summankatu,3,53550,61.02949,28.216911
18886,Summankatu,3,53550,61.029382,28.216944
18887,Inonkatu,9,53550,61.031641,28.214328
18888,Inonkatu,9,53550,61.031478,28.21447
18889,Lavolantie,8,53850,61.045854,28.107857
18890,Merenlahdentie,31,53850,61.045854,28.107857
18891,Heiskantie,104,54300,60.974986,28.072207
18892,Kotikolonkatu,24,53850,61.053785,28.055994
18893,Viljalankatu,3,53500,61.052973,28.214496
18894,Heinjoenkatu,8,53550,61.036245,28.217614
18895,Heinjoenkatu,8,53550,61.036268,28.218004
18896,Tupakatu,2,53100,61.047864,28.184262
18897,Tupakatu,2,53100,61.047803,28.184019
18898,Ratakatu,43,53100,61.051321,28.202524
18899,Ratakatu,43,53100,61.05169,28.202352
18900,Vehkataipaleentie,639,53300,61.107031,28.244604
18901,Vehkataipaleentie,639,53300,61.106972,28.245176
18902,Yliopistonkatu,34,53850,61.065212,28.092506
18903,Myllärinkatu,10,53550,61.043243,28.210217
18904,Liito-oravankaari,29,53850,61.052684,28.058976
18905,Peltisepänkatu,5,53600,61.047155,28.181162
